,Source,Target,Weight
5637,usr13, Zeu5_,5
5638,usr13, amanSharma,10
5639,usr13, VictorCL,3
5640,usr13, teapot,3
5641,usr13, alnhavir,7
5642,usr13, ligerov1,2
5643,usr13, KyleYankan,10
5644,usr13, gardon,2
5645,usr13, pinkpelican,2
5646,usr13, raven_,6
5647,usr13, EndUserXY,2
5648,usr13, orudie,9
5649,usr13, t4nk002,8
5650,usr13, josh_,8
5651,usr13, cha0s_,3
5652,usr13, asmod4n,2
5653,usr13, tinner,4
5654,usr13, GandalfB,3
5655,usr13, Cyber_Akuma,2
5656,usr13, viking667,9
5657,usr13, Number6,7
5658,usr13, MTsol,2
5659,usr13, tompa,9
5660,usr13, cub,5
5661,usr13, jiwan,2
5662,usr13, sgt-hagger,5
5663,usr13, fedor,4
5664,usr13, badfinger,11
5665,usr13, jil,21
5666,usr13, escott,2
5667,usr13, Miebster,6
5668,usr13, nyuszika7h,7
5669,usr13, ixio2,2
5670,usr13, Lebby,8
5671,usr13, z_Chanshark,4
5672,usr13, ubuntu-tester,21
5673,usr13, benwalburn,6
5674,usr13, benwalburn-andro,3
5675,usr13, phy1729,6
5676,usr13, harris,2
5677,usr13, Guest88142,3
5678,usr13, JonEdney,2
5679,usr13, tion_,2
5680,usr13, subcool_,27
5681,usr13, sburjan`,3
5682,usr13, the_hydra,8
5683,usr13, Ben64,8
5684,usr13, jaker44444,24
5685,usr13, tion,7
5686,usr13, akis,3
5687,usr13, rhizmoe,2
5688,usr13, hypopedata,12
5689,usr13, cocomo,5
5690,usr13, mansoor-s,2
5691,usr13, v0lksman,5
5692,usr13, _joey,28
5693,usr13, histo,10
5694,usr13, pijush,7
5695,usr13, jarlath,5
5696,usr13, skp1_,16
5697,usr13, drPoo,5
5698,usr13, ophuk,5
5699,usr13, DexterF,20
5700,usr13, ActionParsnip,3
5701,usr13, BroUnicorn,16
5702,usr13, mbeierl,2
5703,usr13, hilo,10
5704,usr13, slowwritespeed,4
5705,usr13, danme,19
5706,usr13, danme2,33
5707,usr13, danme3,4
5708,usr13, shelfries,10
5709,usr13, Nerdshank,16
5710,usr13, skribblezatcha,11
5711,usr13, enapupe,2
5712,usr13, ehlu,6
5713,usr13, jakepiano,26
5714,usr13, threex5,5
5715,usr13, jrib,2
5716,usr13, Shortstraw8,18
5717,usr13, gitesh,2
5718,usr13, tgm4883,6
5719,usr13, john_rambo,2
5720,usr13, llutz,3
5721,usr13, NuSuey,3
5722,usr13, kenperkins,8
5723,usr13, lwizardl,7
5724,usr13, blkadder,3
5725,usr13, Mr_Cool59,2
5726,usr13, Papa-Smurf,6
5727,usr13, riderplus,3
5728,usr13, iFlip,6
5729,usr13, JoeyB2,10
5730,usr13, crus`,3
5731,usr13, Sail,5
5732,usr13, remd,9
5733,usr13, thehumanelement,11
5734,usr13, PatrickDickey,5
5735,usr13, imacake,5
5736,usr13, p1l0t_,2
5737,usr13, vifanq,5
5738,usr13, tata,2
5739,usr13, AridDecay,4
5740,usr13, user_,3
5741,usr13, custom_,9
5742,usr13, bazhang,5
5743,usr13, salzb,6
5744,usr13, keithb,3
5745,usr13, Lofde_,4
5746,usr13, Lucis,8
5747,usr13, helder,14
5748,usr13, irv,2
5749,usr13, Pip,4
5750,usr13, calavera,18
5751,usr13, z30n1c,17
5752,usr13, magma,8
5753,usr13, djono,8
5754,usr13, cristian_c,11
5755,usr13, tripelb,4
5756,usr13, nabblet,52
5757,usr13, nabblet2,6
5758,usr13, themhz,5
5759,usr13, stuffthatspins,13
5760,usr13, Mars___,10
5761,usr13, arunkumar413,15
5762,usr13, auronandace,3
5763,usr13, Stuttergart,2
5764,usr13, jhutchins,4
5765,usr13, z2389,2
5766,usr13, ThinkT510,2
5767,usr13, borfast,3
5768,usr13, Ikline,22
5769,usr13, morfeo_81,12
5770,usr13, dpurgert,8
5771,usr13, duhamel,3
5772,usr13, alami,4
5773,usr13, rdp1408,2
5774,usr13, JakeR5555,12
5775,usr13, SonikkuAmerica,2
5776,usr13, Jkessler,9
5777,usr13, Arun_,5
5778,usr13, ncsquid22,2
5779,usr13, lcabreza1,7
5780,usr13, Tecan,5
5781,usr13, Geet,5
5782,usr13, elfer,2
5783,usr13, MaximLacrima,3
5784,usr13, g073nks,10
5785,usr13, texla,5
5786,usr13, comps_,25
5787,usr13, Dr_willis,2
5788,usr13, jakepiano_,10
5789,usr13, tjb1,2
5790,usr13, jjason,7
5791,usr13, Sara,2
5792,usr13, Omen_20,3
5793,usr13, cave,2
5794,usr13, itry,26
5795,usr13, oo-dragon,3
5796,usr13, thiefy,8
5797,usr13, lucenut_,7
5798,usr13, syntroPi,37
5799,usr13, cgkades,6
5800,usr13, backupsguy,2
5801,usr13, Coty91,3
5802,usr13, [_-S1L3NC3-_],8
5803,usr13, Guest46108,2
5804,usr13, mpajor_op5,2
5805,usr13, helloworld_,2
5806,usr13, apsassin,3
5807,usr13, hagzag,11
5808,usr13, tobyjones8,2
5809,usr13, sleekm,5
5810,usr13, kevinmthomas,6
5811,usr13, TheFizzMeister,31
5812,usr13, bencc,4
5813,usr13, kazoo,10
5814,usr13, esph,5
5815,usr13, RollinV2,4
5816,usr13, CD2000,12
5817,usr13, davividal,4
5818,usr13, repsaj,37
5819,usr13, ikonia,2
5820,usr13, dBLOOD,3
5821,usr13, skp1,4
5822,usr13, hsnmck,4
5823,usr13, JuJuBee,2
5824,usr13, banlieue,4
5825,usr13, mojtaba,19
5826,usr13, Castial,3
5827,usr13, ESphynx,4
5828,usr13, genoobie,2
5829,usr13, evansch0,26
5830,usr13, losticeberg,10
5831,usr13, loren,10
5832,usr13, kittenmittenz,4
5833,usr13, filantropus,2
5834,usr13, ahmedipa,35
5835,usr13, malkauns,9
5836,usr13, s5fs,2
5837,usr13, antonio_,9
5838,usr13, d1rkp1tt,2
5839,usr13, linux34892,4
5840,usr13, xrs,4
5841,usr13, ioria,3
5842,usr13, xkernel,3
5843,usr13, nyRednek,8
5844,usr13, l057c0d3r,4
5845,Hans-Martin, demensdeum,3
5846,Hans-Martin, malefiku,17
5847,Hans-Martin, JPMH,7
5848,Hans-Martin, JuJuBee,2
5849,Hans-Martin, nima__,2
5850,Hans-Martin, bencahill,4
5851,rdw200169, JC_SoCal,3
5852,beboj, http,2
5853,graingert, ztgu,3
5854,graingert, JPMH,19
5855,ztgu, graingert,4
5856,ztgu, bekks,2
5857,ztgu, jhutchins_wk,15
5858,ztgu, devlos,7
5859,ztgu, SonikkuAmerica,4
5860,ztgu, nimrod10,2
5861,ztgu, ActionParsnip,9
5862,ztgu, devnull_,3
5863,ztgu, ubuntu-tester,3
5864,ztgu, escott,12
5865,gvo, domedagen,3
5866,gvo, mega1,6
5867,gvo, charley__,4
5868,domedagen, gvo,3
5869,anonymous_, http,2
5870,seednode, ti89breh,2
5871,seednode, Wiz_KeeD,6
5872,seednode, ActionParsnip,3
5873,pats_Toms, jhutchins_wk,3
5874,Error404NotFound, dfgas,2
5875,Error404NotFound, Feedhurley,2
5876,Error404NotFound, cfhowlett,3
5877,Muphrid, Em_,12
5878,Muphrid, WanderingEnder,3
5879,Muphrid, ggherdov,2
5880,Muphrid, SailorMoon,3
5881,Muphrid, akheel,4
5882,Muphrid, HeKToN,4
5883,Muphrid, kristenbb,8
5884,Muphrid, ania_,7
5885,Muphrid, theseb,6
5886,Muphrid, leonardpop,5
5887,Muphrid, pablo_,11
5888,Muphrid, jason32423,4
5889,Muphrid, otahak,4
5890,Muphrid, skooks,7
5891,Muphrid, Riley88,2
5892,Muphrid, gavin__,2
5893,Muphrid, faryshta,39
5894,Muphrid, iLogical,2
5895,Muphrid, jacklk,2
5896,Muphrid, Greg8823,12
5897,Muphrid, crammer,2
5898,Muphrid, Abhijit,6
5899,Muphrid, raphzthename,3
5900,Muphrid, linocisco,3
5901,Muphrid, skp1,2
5902,Muphrid, claudia,2
5903,nashant, Jordan_U,2
5904,Ronalds_M, nvidia-173,2
5905,FlowRiser, QUESTION,2
5906,JuJuBee, Hans-Martin,2
5907,JuJuBee, Hyperbyte,2
5908,JuJuBee, blkadder,3
5909,JuJuBee, heywood,4
5910,JuJuBee, ikonia,3
5911,JuJuBee, bekks,3
5912,dagerik, SnowBro-,2
5913,dagerik, nextblove,2
5914,dagerik, histo,12
5915,Sling, MoL0ToV,2
5916,Sling, Eagleman,3
5917,Sling, Sail,4
5918,skp1, dr_willis,5
5919,skp1, MonkeyDust,2
5920,skp1, Tex_Nick,7
5921,skp1, om26er,2
5922,skp1, SwedeMike,2
5923,skp1, usr13,3
5924,skp1, ActionParsnip,5
5925,Tex_Nick, nosferato ,3
5926,Tex_Nick, YouDreamOfJeanie ,3
5927,Tex_Nick, chaospsychex ,2
5928,Tex_Nick, HowdyDoody ,3
5929,Tex_Nick, HeKToN ,4
5930,Tex_Nick, Guest27183 ,2
5931,Tex_Nick, techouse ,2
5932,Tex_Nick, devnull ,2
5933,Tex_Nick, rohdef ,4
5934,Tex_Nick, losplaya_ ,2
5935,Tex_Nick, pangur ,2
5936,Tex_Nick, dr_willis ,5
5937,Tex_Nick, jessejames ,5
5938,Tex_Nick, subcool ,4
5939,Tex_Nick, ActionParsnip ,5
5940,Tex_Nick, nalidixic ,2
5941,Tex_Nick, machicola ,2
5942,Tex_Nick, Amanda2013 ,7
5943,Tex_Nick, Nevin ,30
5944,Tex_Nick, Emanon ,16
5945,Tex_Nick, ubuntuaddicted ,7
5946,Tex_Nick, serhat ,9
5947,Tex_Nick, lesshaste ,3
5948,Tex_Nick, acovrig ,3
5949,Tex_Nick, PeterCL ,2
5950,Tex_Nick, bobweaver ,3
5951,Tex_Nick, Gomex ,4
5952,Tex_Nick, BillyZane ,20
5953,Tex_Nick, KI4RO ,6
5954,Tex_Nick, jon654 ,3
5955,Tex_Nick, th3pun15h3r ,3
5956,Tex_Nick, Stephini ,4
5957,Tex_Nick, skp1 ,6
5958,Tex_Nick, drPoo ,2
5959,Tex_Nick, NuSuey ,4
5960,Tex_Nick, mila_ ,2
5961,Tex_Nick, circle ,2
5962,Tex_Nick, lauratika ,2
5963,Tex_Nick, ccrnp ,2
5964,Tex_Nick, igor ,5
5965,Tex_Nick, kunji ,23
5966,Tex_Nick, Gyro54 ,2
5967,Tex_Nick, tripelb ,24
5968,Tex_Nick, xob ,3
5969,Tex_Nick, cub ,2
5970,Tex_Nick, redwind ,2
5971,Tex_Nick, rigo ,5
5972,Tex_Nick, auronandace ,5
5973,Tex_Nick, NERO_ ,3
5974,Tex_Nick, Sister ,8
5975,Tex_Nick, morfo_81 ,2
5976,Tex_Nick, BluesKaj ,4
5977,Tex_Nick, alusion ,3
5978,Tex_Nick, itry ,2
5979,Tex_Nick, islan ,6
5980,Tex_Nick, zachcando ,3
5981,Tex_Nick, chalcedony ,6
5982,Tex_Nick, grendal-prime ,2
5983,Tex_Nick, Savage_CL,3
5984,Tex_Nick, source ,2
5985,Tex_Nick, silenceissad ,2
5986,Tex_Nick, dandaman ,4
5987,Tex_Nick, dandaman1 ,2
5988,Tex_Nick, UbuntuNewb ,11
5989,Tex_Nick, theadmin ,3
5990,joar, bekks,4
5991,joar, Gnea,21
5992,joar, rom,4
5993,bencahill, Hans-Martin,2
5994,nima_samieinia, joar ,2
5995,MarchHare, iceroot,7
5996,dufa, maujhsn209,3
5997,dufa, Petaz,2
5998,dufa, halc,2
5999,dufa, tinner,3
6000,dufa, PigDude,3
6001,dufa, uragano2,10
6002,dufa, Devaki,3
6003,dufa, alimj,3
6004,guntbert, tflgen2,3
6005,guntbert, frickel-Stephan,6
6006,guntbert, Desproges,6
6007,guntbert, WeThePeople,2
6008,guntbert, ActionParsnip,2
6009,guntbert, kp,3
6010,guntbert, invariant,2
6011,guntbert, sergio_br2,3
6012,YouDreamOfJeanie, pablum,2
6013,YouDreamOfJeanie, k1l_,2
6014,somsip, dr_willis,2
6015,somsip, p0rk,2
6016,somsip, frustrated,2
6017,somsip, ivotkl,3
6018,somsip, prishabh,2
6019,somsip, Eagleman,16
6020,somsip, mah454,3
6021,somsip, alex285,2
6022,somsip, devnull_,6
6023,somsip, dulio,3
6024,somsip, litropy,3
6025,somsip, tony1,3
6026,somsip, I440r,2
6027,somsip, _porque,3
6028,somsip, sagitta007,7
6029,somsip, Dunitek,2
6030,somsip, BONG_IT_,13
6031,somsip, wbf,2
6032,somsip, sagitta007_,2
6033,somsip, magma,4
6034,somsip, Tr3nT,3
6035,somsip, Sna4x8,6
6036,somsip, Ikillcypjer,3
6037,somsip, iobug,7
6038,somsip, MangoBoy,4
6039,somsip, xenome,3
6040,somsip, rushboy,8
6041,somsip, Tigerx1078,16
6042,somsip, the_dark_knight,2
6043,somsip, kPb_in,2
6044,somsip, dcplaya,2
6045,somsip, Yaben3amme,3
6046,somsip, NuSuey,2
6047,somsip, sam__,2
6048,somsip, Sizur,2
6049,somsip, Spindel,6
6050,somsip, chris619,3
6051,somsip, Getterac7,3
6052,somsip, mansoor-s,9
6053,somsip, cub,4
6054,somsip, chamunks,29
6055,somsip, Orkultus,2
6056,somsip, arussel,2
6057,somsip, alimj,2
6058,somsip, elisa87,3
6059,somsip, sawyer_,4
6060,somsip, fission6,5
6061,somsip, ActionParsnip,2
6062,somsip, Onkeltem,2
6063,somsip, nibbler,3
6064,somsip, histo,7
6065,somsip, rsser,4
6066,somsip, seeqwell,2
6067,somsip, DWSR,10
6068,somsip, kouriinu,2
6069,somsip, bilel,2
6070,somsip, jbas,6
6071,somsip, phoenixsampras,2
6072,knome, re,2
6073,knome, http,2
6074,knome," ochosi, bluesabre_",2
6075,drc, xubuntu538,6
6076,drc, JDude,3
6077,drc, sl33p,2
6078,drc, bjr222,2
6079,TheSheep, antithesis,8
6080,TheSheep, mondgefluester,4
6081,TheSheep, xubuntu079,4
6082,TheSheep, https,2
6083,TheSheep, Pezikrypt,2
6084,TheSheep, xubuntu789,6
6085,TheSheep, Papa-Smurf,11
6086,TheSheep, xubuntu178,2
6087,TheSheep, noobvv,2
6088,TheSheep, iKrzysiek,3
6089,TheSheep, Juan_Moreno,2
6090,TheSheep, chrisc___,7
6091,Noskcaj, http,6
6092,Noskcaj, https,2
6093,Noskcaj, ScottK,3
6094,mramm, rogpeppe,4
6095,mramm," mgz, jam, dimitern",2
6096,mramm, jam,2
6097,mramm, fwereade,3
6098,mramm, davecheney,3
6099,mramm, 22,2
6100,frankban, hazmat,25
6101,frankban, benji,20
6102,frankban, bac,25
6103,frankban, teknico,5
6104,frankban," gary_poster, hazmat",2
6105,frankban, gary_poster,29
6106,frankban," gary_poster, bac",2
6107,frankban, therve,15
6108,frankban, bcsaller,3
6109,benji, bac,25
6110,benji, hazmat,13
6111,benji, frankban,16
6112,benji, gary_poster,33
6113,benji, Makyo,14
6114,benji, teknico,3
6115,benji, bcsaller,14
6116,benji, gmb,11
6117,benji, arosales,2
6118,benji, guihelp,5
6119,bac, benji,25
6120,bac, frankban,26
6121,bac, goodspud,11
6122,bac, Makyo,7
6123,bac, bcsaller,25
6124,bac, hazmat,19
6125,bac, bcsaller1,13
6126,bac, gary_poster,52
6127,bac, teknico,9
6128,bac," gary_poster, benji",2
6129,bac, jujugui,2
6130,bac, therve,2
6131,_mup_, Bug #1095235,2
6132,_mup_, Bug #1092208,3
6133,_mup_, Bug #1091616,2
6134,_mup_, Bug #1095982,2
6135,_mup_, Bug #1096270,2
6136,_mup_, Bug #1097871,2
6137,_mup_, Bug #1090716,2
6138,_mup_, Bug #1097770,2
6139,_mup_, Bug #1099921,5
6140,_mup_, Bug #1099909,2
6141,_mup_, Bug #1084867,2
6142,_mup_, Bug #1102640,2
6143,_mup_, Bug #1100164,2
6144,_mup_, Bug #1104098,2
6145,bcsaller, hazmat,13
6146,bcsaller, bac,21
6147,bcsaller, gary_poster,28
6148,bcsaller, benji,7
6149,bcsaller, teknico,8
6150,bcsaller, frankban,3
6151,jussi, soee,2
6152,jussi, shadeslayer,18
6153,jussi, hateball,2
6154,jussi, Riddell,6
6155,jussi, dholbach,2
6156,jussi, smartboyhw,6
6157,jussi, highvoltage,3
6158,jussi, waqarr,2
6159,jussi, popey,2
6160,jussi, JohnLea,3
6161,shadeslayer, ScottK,16
6162,shadeslayer, Tm_T,4
6163,shadeslayer, http,24
6164,shadeslayer, JontheEchidna,5
6165,shadeslayer, SteveRiley,2
6166,shadeslayer, yofel,119
6167,shadeslayer, Quintasan,21
6168,shadeslayer, user94202,3
6169,shadeslayer, brent,2
6170,shadeslayer, soee,6
6171,shadeslayer, see http,3
6172,shadeslayer, yofel_,7
6173,shadeslayer, xnox,30
6174,shadeslayer, seaLne,2
6175,shadeslayer, https,20
6176,shadeslayer, mck182,3
6177,shadeslayer, night ,2
6178,shadeslayer, Riddell,70
6179,shadeslayer, Alumin,3
6180,shadeslayer, micahg,2
6181,shadeslayer, np ,4
6182,shadeslayer, spm_Draget,2
6183,shadeslayer, afiestas,14
6184,shadeslayer, Laney,2
6185,shadeslayer, jussi,8
6186,shadeslayer, apachelogger,36
6187,shadeslayer, vHanda,2
6188,shadeslayer, ovidiu-florin,3
6189,shadeslayer, haha ,3
6190,shadeslayer, ^ ,2
6191,shadeslayer, ah ,3
6192,shadeslayer, oy,2
6193,shadeslayer, UberDuper,5
6194,shadeslayer, jeroen-,2
6195,shadeslayer, Timberwolf,3
6196,shadeslayer, BarkingFish,5
6197,shadeslayer, tjaalton,11
6198,shadeslayer, wgrant,7
6199,shadeslayer, sbivol,15
6200,shadeslayer, agateau,2
6201,shadeslayer, doctorpepper,2
6202,shadeslayer, maco__,5
6203,shadeslayer, LucidGuy,6
6204,shadeslayer, phoenix_firebrd,47
6205,shadeslayer, DarthFrog,6
6206,shadeslayer, cool ,4
6207,shadeslayer, right ,2
6208,shadeslayer, phalgun,3
6209,shadeslayer, okay ,3
6210,shadeslayer, MattRac,2
6211,shadeslayer, kubotu,2
6212,shadeslayer, czajkowski,3
6213,shadeslayer, I know ,2
6214,shadeslayer, BluesKaj,2
6215,shadeslayer, slangasek,3
6216,shadeslayer, swarfega,2
6217,shadeslayer, cyphermox,12
6218,shadeslayer, heh ,3
6219,shadeslayer, jdrab,2
6220,shadeslayer, EagleScreen,4
6221,shadeslayer, ogasawara,2
6222,shadeslayer, logicist,2
6223,shadeslayer, sheytan,2
6224,shadeslayer, tion_,2
6225,shadeslayer, KJ_agent007,2
6226,shadeslayer, Aknot,5
6227,shadeslayer, sbivol_,2
6228,shadeslayer, Peace-,8
6229,shadeslayer, jackyalcine,2
6230,shadeslayer, yofel__,3
6231,shadeslayer, deavelleye,2
6232,shadeslayer, jMCg,5
6233,shadeslayer, mparillo,2
6234,shadeslayer, devmark,2
6235,Tm_T, shadeslayer,6
6236,Tm_T, philipballew,2
6237,Tm_T, bkerensa,2
6238,Tm_T, n1ko,3
6239,Tm_T, lorddelta,9
6240,Tm_T, jussi,2
6241,Tm_T, svneo,2
6242,Tm_T, Kottizen,2
6243,Tm_T, puneet,2
6244,Tm_T, elias_a,3
6245,Tm_T, robtygart,5
6246,Tm_T, soapee01,2
6247,Tm_T, apachelogger,6
6248,Tm_T, ighea,2
6249,Tm_T, KJ_agent007,2
6250,Tm_T, np8,2
6251,Tm_T, anadia,2
6252,Tm_T, Italyne,3
6253,Quintasan, shadeslayer,24
6254,Quintasan, mikhas,12
6255,Quintasan, ScottK,5
6256,Quintasan, yofel,4
6257,Quintasan, Riddell,29
6258,Quintasan, yofel_,2
6259,Quintasan, BlessJah,5
6260,Quintasan, apachelogger,9
6261,Quintasan, vHanda,2
6262,Quintasan, Laney,18
6263,Quintasan, dholbach,4
6264,Quintasan, jussi,2
6265,Riddell, yofel,21
6266,Riddell, Quintasan,16
6267,Riddell, shadeslayer,69
6268,Riddell, soee,4
6269,Riddell, Tm_T,3
6270,Riddell, xnox,13
6271,Riddell, http,9
6272,Riddell, allee,17
6273,Riddell, Laney,9
6274,Riddell, apachelogger,15
6275,Riddell, sheytan,5
6276,Riddell, fregl,4
6277,Riddell, cjwatson,2
6278,Riddell, https,3
6279,Riddell, ronnoc,2
6280,Riddell, fabo,5
6281,Riddell, OerHeks,2
6282,Riddell, vHanda,3
6283,Riddell, oy,20
6284,Riddell, Mamarok,4
6285,Riddell, 11,7
6286,Riddell, doctorpepper,5
6287,Riddell, Quintasan_,2
6288,Riddell, Sime,2
6289,Riddell, MrWGW-,2
6290,Riddell, ScottK,10
6291,Riddell, sbivol,4
6292,Riddell, phoenix_firebrd,35
6293,Riddell, yofel__,5
6294,Riddell, agateau,7
6295,Riddell, jr@gallus,2
6296,Riddell, dantti_laptop,3
6297,Riddell, jackyalcine,9
6298,Riddell, Peace-,3
6299,Riddell, BluesKaj,4
6300,Riddell, afiestas,4
6301,Riddell, gspr,9
6302,Riddell, vassie,41
6303,Riddell, turgay,2
6304,Riddell, EagleScreen,2
6305,Riddell, jussi,2
6306,Riddell, basse,3
6307,Riddell, rick_timmis,13
6308,Riddell, ogra_,4
6309,Riddell, hrw,2
6310,Riddell, smartboyhw,25
6311,Riddell, fabricio,2
6312,nafg, kotTon_kaNdiy,2
6313,phoenix_firebrd, BluesKaj,5
6314,phoenix_firebrd, monkeyjuice,2
6315,phoenix_firebrd, LucidGuy,3
6316,phoenix_firebrd, shadeslayer,171
6317,phoenix_firebrd, Riddell,96
6318,phoenix_firebrd, sbivol_,9
6319,phoenix_firebrd, tsimpson,16
6320,phoenix_firebrd, soapee01,10
6321,phoenix_firebrd, Kagmar,13
6322,phoenix_firebrd, yofel,538
6323,phoenix_firebrd, allee,3
6324,phoenix_firebrd, foo357,2
6325,phoenix_firebrd, nbubuntu,3
6326,phoenix_firebrd, apachelogger,5
6327,phoenix_firebrd, BarkingFish,6
6328,phoenix_firebrd, yofel__,19
6329,phoenix_firebrd, raulduke,2
6330,tsimpson, Ab3L,2
6331,tsimpson, user123456,2
6332,tsimpson, jeltsch,2
6333,tsimpson, sbivol,2
6334,tsimpson, shadeslayer,3
6335,tsimpson, chamunks,3
6336,tsimpson, http,2
6337,tsimpson, phoenix_firebrd,5
6338,tsimpson, pranav,2
6339,tsimpson, wakeup,2
6340,tsimpson, invariant,3
6341,tsimpson, 3JTAAHPT8,2
6342,tsimpson, riply,3
6343,tsimpson, tion_,2
6344,tsimpson, devmark,9
6345,StevenK, wgrant,313
6346,StevenK, AttributeError,3
6347,StevenK, lifeless,4
6348,StevenK, czajkowski,3
6349,StevenK, MismatchError,2
6350,StevenK, https,2
6351,StevenK, stub,3
6352,StevenK, http,3
6353,StevenK, RichardGv,2
6354,StevenK, steven@undermined,3
6355,StevenK, ProgrammingError,2
6356,StevenK, cjwatson,4
6357,StevenK, plomme,2
6358,StevenK, Expected,2
6359,StevenK, wallyworld,10
6360,wgrant, StevenK,246
6361,wgrant, gatox,2
6362,wgrant, czajkowski,3
6363,wgrant, evillyEvil,3
6364,wgrant, lifeless,7
6365,wgrant, https,6
6366,wgrant, wgrant@lplucid,2
6367,wgrant, TheLordOfTime,2
6368,wgrant, george_e,4
6369,wgrant, YoBoY,2
6370,wgrant, oly,3
6371,wgrant, 15,2
6372,wgrant, dpm,8
6373,wgrant, alo21,5
6374,wgrant, http,4
6375,wgrant, mwhudson,5
6376,wgrant, - # pylint,5
6377,wgrant, shadeslayer,8
6378,wgrant, 16,3
6379,wgrant, jtv,6
6380,wgrant, Right ,2
6381,wgrant, adam_g,2
6382,wgrant," yofel, shadeslayer",2
6383,wgrant, dobey,2
6384,wgrant, plomme,5
6385,wgrant, RichardGv,4
6386,wgrant, cjwatson,13
6387,wgrant, maxb,3
6388,wgrant, dajhorn,5
6389,wgrant, ./keyring/core.py,2
6390,wgrant, fabo,2
6391,wgrant, shnatsel,2
6392,wgrant, bugbrains,2
6393,wgrant, TLoT,3
6394,wgrant, zma,2
6395,adeuring, czajkowski,7
6396,gotwig," mhall119, ",2
6397,petsounds, czajkowski,4
6398,evillyEvil, wgrant,7
6399,evillyEvil, TheLordOfTime,2
6400,mysteriousdaren, BWMerlin,3
6401,mysteriousdaren, duanedesign,11
6402,mysteriousdaren, powermi,3
6403,mysteriousdaren, wxl,2
6404,hippiehacker, https,5
6405,infinity, rhm,4
6406,infinity, hallyn,85
6407,infinity, geser,5
6408,infinity, doko,25
6409,infinity, bjf,39
6410,infinity, ricotz,6
6411,infinity, Jef91,6
6412,infinity, cjwatson,149
6413,infinity, bdmurray,36
6414,infinity, xnox,116
6415,infinity, wookey,18
6416,infinity, mahmoh,2
6417,infinity, Laney,11
6418,infinity, 12,2
6419,infinity, tjaalton,12
6420,infinity, claes,2
6421,infinity, MrWGW-,17
6422,infinity, http,7
6423,infinity, (ie,2
6424,infinity, Chipzz,5
6425,infinity, Aeyoun,4
6426,infinity, henrix_,2
6427,infinity, slangasek,28
6428,infinity, prpplague,5
6429,infinity, chrisccoulson,2
6430,infinity,         $deps =~ s/,2
6431,infinity, bdrung,16
6432,infinity, stokachu,11
6433,infinity, henrix,7
6434,infinity, cking,6
6435,infinity, smb,18
6436,infinity, jdstrand,7
6437,infinity, hrw,5
6438,infinity, pitti,71
6439,infinity, tkamppeter,10
6440,infinity, soren,6
6441,infinity, https,12
6442,infinity, micahg,35
6443,infinity, xenome,2
6444,infinity, doko_,2
6445,infinity, herton,2
6446,infinity, apw,32
6447,infinity, ppisati,7
6448,infinity, mitya57,9
6449,infinity, psivaa,8
6450,infinity, teiler,14
6451,infinity, lilstevie,14
6452,infinity, sim590,5
6453,infinity, stgraber,37
6454,infinity, ogra_,21
6455,infinity, jj234,2
6456,infinity, reisei,4
6457,infinity, diwic,6
6458,infinity," rye, diwic, Laney",2
6459,infinity, antarus,6
6460,infinity, !,2
6461,infinity, BenC,22
6462,infinity, plars,5
6463,infinity, rtg,8
6464,infinity, iceroot,10
6465,infinity, tion,3
6466,infinity, bryce,6
6467,infinity, arges,10
6468,infinity, mlankhorst,24
6469,infinity, zequence,6
6470,infinity, apw / zequence,3
6471,infinity, knome,3
6472,infinity, mvt007geek,5
6473,infinity, Aartsie,4
6474,infinity, purezen,3
6475,infinity, jdstrand / mdeslaur,2
6476,infinity, roadmr,11
6477,infinity, tumbleweed,4
6478,infinity, Bluefoxicy,3
6479,infinity, achiang,5
6480,infinity, dobey,8
6481,infinity, kees,6
6482,infinity, blitzkrieg3,3
6483,infinity, kenvandine,2
6484,infinity, sveinse,3
6485,infinity, janimo,9
6486,infinity, questionguy,2
6487,infinity, lifeless,2
6488,infinity, BWMerlin,4
6489,infinity, Kano,5
